Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3
Pos Con,,,
Max Conc,Exp Time,Temp,Cell Viab
Max Conc,Exp Time,Temp,Cell Viab
1,5,23.9,0.76041128084046
1,5,23.9,1.0852388580885
1,5,23.9,1.0095932943109
1,5,23.9,0.97988748425535
1,5,23.9,0.98945250313194
1,10,26.6,0.97785737159651
1,10,26.6,1.1211490140485
1,10,26.6,1.1164362200008
1,10,26.6,1.0781011828088
1,10,26.6,0.9640969758166
1,10,26.6,0.81594292663093
1,30,26.8,0.84332923769999
1,30,26.8,0.74395207721791
1,30,26.8,1.0054584734036
1,30,26.8,1.0823008928585
1,30,26.8,0.91693918986926
1,60,26.8,1.0613019339985
1,60,26.8,0.99090574934571
1,60,26.8,1.0165342387403
1,60,26.8,1.1298808383807
1,60,26.8,1.031352110926
3,5,24.9,0.99936865012512
3,5,24.9,0.93064153295523
3,5,24.9,1.275267409865
3,5,24.9,1.0065803832408
3,5,24.9,1.031510588692
3,10,25.5,0.95660644294796
3,10,25.5,0.919157641773
3,10,25.5,0.95422475951047
3,10,25.5,0.86438143691673
3,10,25.5,0.90224122376496
3,30,25,1.0296235680769
3,30,25,0.95859868831572
3,30,25,1.029576576245
3,30,25,0.9566239542393
3,30,25,0.97363690004116
3,60,24.9,0.86067388164189
3,60,24.9,0.94725741523973
3,60,24.9,0.90249979602889
3,60,24.9,0.84256750813884
3,60,24.9,0.94568610594338
5,5,22.9,1.0962983005104
5,5,22.9,1.1148549205661
5,5,22.9,1.0809724072693
5,5,22.9,0.90360847950649
5,5,22.9,1.1382462067659
5,10,25.3,1.0069190358625
5,10,25.3,0.90751855900179
5,10,25.3,0.80112983300731
5,10,25.3,0.88352247073212
5,10,25.3,1.0089832339045
5,30,25.1,0.99845839748892
5,30,25.1,0.86106617457463
5,30,25.1,0.86441734836503
5,30,25.1,0.98061262850983
5,30,25.1,0.94742513424513
5,60,24.3,0.56385613528463
5,60,24.3,0.62131202885672
5,60,24.3,0.44285576000884
5,60,24.3,0.56643111162065
5,60,24.3,0.516873632769
7,5,24.1,0.9917231582486
7,5,24.1,0.9490841066562
7,5,24.1,0.99581383984717
7,5,24.1,0.94051292554715
7,5,24.1,0.84383984461143
7,10,26.5,0.87987222297661
7,10,26.5,0.89780790888086
7,10,26.5,0.99392358052191
7,10,26.5,1.1262432004638
7,10,26.5,1.0929490012667
7,30,25.4,0.92139053148594
7,30,25.4,0.90797282543598
7,30,25.4,0.76975544847396
7,30,25.4,0.69117577945648
7,30,25.4,0.85287836437293
7,60,25.15,0.17611694837934
7,60,25.15,0.17425699878111
7,60,25.15,0.16032233420787
7,60,25.15,0.20096221650706
7,60,25.15,0.18621553158904
10,5,27,1.0315587083722
10,5,27,0.87283993774
10,5,27,0.96297732960667
10,5,27,1.0036960805729
10,5,27,0.91420249904994
10,10,27,0.87222368816002
10,10,27,0.8925687869198
10,10,27,0.80423420993328
10,10,27,1.0588921511567
10,10,27,0.74822457887013
10,30,27,0.34004680129956
10,30,27,0.49577794579499
10,30,27,0.57005262079663
10,30,27,0.49696931692792
10,30,27,0.47958127293739
10,60,27.1,0.0043297624708652
10,60,27.1,0.0097821015959837
10,60,27.1,0.0054398005041771
10,60,27.1,0.0037064967181992
10,60,27.1,0.0025814240142327
DMSO,,,
Max Conc,Exp Time,Temp,Cell Viab
1,5,23.9,0.79659317495676
1,5,23.9,1.2927740074916
1,5,23.9,0.97140146987464
1,5,23.9,1.0059425830775
1,5,23.9,0.62096508363065
1,10,26.6,0.96551636941354
1,10,26.6,1.0640997198272
1,10,26.6,1.0947881680179
1,10,26.6,1.0502734726813
1,10,26.6,1.0365422420437
1,30,26.8,0.89560829732321
1,30,26.8,0.97521807585506
1,30,26.8,0.82317553013086
1,30,26.8,0.83253530468275
1,30,26.8,1.1758725783927
1,60,26.8,1.0428227279419
1,60,26.8,0.87319408242601
1,60,26.8,1.0980909747928
1,60,26.8,1.1272234017342
1,60,26.8,0.95391890432686
3,5,24.9,0.94793976263343
3,5,24.9,1.0088211231188
3,5,24.9,0.92804229333655
3,5,24.9,0.91421320521985
3,5,24.9,1.0170321580895
3,10,25.5,0.91330382226559
3,10,25.5,0.74852653166506
3,10,25.5,0.90394519145397
3,10,25.5,0.92887931443396
3,10,25.5,0.98899251285883
3,30,25,1.1608591370491
3,30,25,1.0694503212031
3,30,25,0.98554919570874
3,30,25,1.045023986391
3,30,25,0.92825303005183
3,60,24.9,0.79694363294086
3,60,24.9,0.8017672319695
3,60,24.9,0.92021022757428
3,60,24.9,0.97631691797183
3,60,24.9,0.98778794339396
5,5,22.9,1.1338927633157
5,5,22.9,1.0783139841161
5,5,22.9,0.94465176400364
5,5,22.9,0.88293660227789
5,5,22.9,1.0776810024596
5,10,25.3,1.0359790521274
5,10,25.3,0.86725909716592
5,10,25.3,0.83925224563226
5,10,25.3,1.0738027862422
5,10,25.3,0.8252160847582
5,30,25.1,0.96142474323635
5,30,25.1,0.83581273097449
5,30,25.1,0.94044436393647
5,30,25.1,0.81532101987026
5,30,25.1,0.90666179026746
5,60,24.3,0.051001545585491
5,60,24.3,0.057792189524277
5,60,24.3,0.068922606516948
5,60,24.3,0.052572242238365
5,60,24.3,0.050715228010455
7,5,24.1,1.0186034933042
7,5,24.1,0.93588602941053
7,5,24.1,0.92389738562313
7,5,24.1,0.91138299051083
7,5,24.1,0.85298749476119
7,10,26.5,0.89286116588909
7,10,26.5,0.89040590886387
7,10,26.5,0.8340042724116
7,10,26.5,0.8223884949411
7,10,26.5,0.86247581848931
7,30,25.4,0.45999973247407
7,30,25.4,0.50791144359666
7,30,25.4,0.48811199009072
7,30,25.4,0.35314472060953
7,30,25.4,0.40015299154602
7,60,25.15,0.014442011061325
7,60,25.15,0.054119491862379
7,60,25.15,0.0034303580636237
7,60,25.15,0.012647802300602
7,60,25.15,0.012408113860191
10,5,27,0.4315451574249
10,5,27,0.55989265946441
10,5,27,0.47773820726869
10,5,27,0.56892570015915
10,5,27,0.36032192620069
10,10,27,0.061790766029455
10,10,27,0.099808638460521
10,10,27,0.059299268031497
10,10,27,0.0230598720514
10,10,27,0.0083021078988587
10,10,27,0.027353765892704
10,30,27,-0.0007720393497483
10,30,27,0.00015997537992602
10,30,27,-0.00045149387216387
10,30,27,5.278482160308E-5
10,30,27,-0.0024288980648247
10,60,27.1,-0.0021666519094749
10,60,27.1,-0.0012260339429733
10,60,27.1,-0.0012323011209054
10,60,27.1,0.0022333229758298
10,60,27.1,0.0015468758503345
PG,,,
Max Conc,Exp Time,Temp,Cell Viab
1,5,23.9,0.9822917587986
1,5,23.9,0.71964535309322
1,5,23.9,1.1014092304539
1,5,23.9,0.72349896975784
1,5,23.9,0.90029005292954
1,10,26.6,1.1102090763026
1,10,26.6,1.1358958038507
1,10,26.6,0.87515960018422
1,10,26.6,0.95173630737825
1,10,26.6,1.188663086197
1,30,26.8,0.92862979271869
1,30,26.8,0.86893088739784
1,30,26.8,1.1000911150388
1,30,26.8,1.0625389462709
1,30,26.8,1.2467466799074
1,60,26.8,1.0815066296929
1,60,26.8,1.0576956402219
1,60,26.8,0.9435085585476
1,60,26.8,0.92431900630948
1,60,26.8,0.83655815185619
3,5,24.9,1.0116778317569
3,5,24.9,0.90862197553938
3,5,24.9,0.95030551007906
3,5,24.9,0.96357890512204
3,5,24.9,0.86992936645731
3,10,25.5,0.85495917636447
